UPM;VIV_SEL;HOGAR;P2_4;P2_5;P2_6;P2_7;P2_8;P2_9_1;P2_9_2;P2_9_3;P2_9_4;P2_9_5;P2_9_6;P5_2;P5_3;P5_4;P6_1_1;P6_1_2;P6_1_3;P6_1_4;P6_1_5;P6_1_6;P6_1_7;P6_1_8;P6_1_9;P6_1_10;P6_1_11;P6_1_12;P6_1_13;P6_1_14;P6_1_15;P7_1_1;P7_1_2;P7_1_3;P7_1_4;P7_1_5;P7_1_6;P7_1_7;P7_1_8;P7_1_9;P7_1_10;P7_1_11;P7_1_12;P7_1_13;P7_1_14;P7_1_15;P7_1_16;P7_2_1;P7_2_2;P7_2_3;P7_2_4;P7_2_5;P7_2_6;P7_2_7;P7_2_8;P7_2_9;P7_3_1;P7_3_1M;P7_3_2;P7_3_2M;P7_3_3;P7_3_3M;P7_3_4;P7_3_4M;P7_3_5;P7_3_5M;P7_3_6;P7_3_6M;P7_4;P7_5;NUMREN;PA_2;PA_3_1;PA_3_2;P5_1_01;P5_1_02;P5_1_03;P5_1_04;P5_1_05;P5_1_06;P5_1_07;P5_1_08;P5_1_09;P5_1_10;P5_1_11;P5_1_12;P5_1_13;P5_1_14;P5_1_15;P5_1_16;P5_1_17;P5_1_18;P5_1_19;ENT;DOMINIO;REGION;EST_DIS;UPM_DIS;ESTRATO;FAC_HOGAR
00407;13;1;03;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;2;2;2;1;2;2;2;1;2;1;2;1;2;0200;0200;0000;0000;0100;0070;0150;0060;0060;0000;0000;0044;0000;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;03;2;1;027;00407;1;72
00492;02;1;04;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;2;2;2;1;2;2;1;1;1;1;2;1;2;0000;0100;0070;0000;0025;0000;0500;0000;0000;0000;0000;0060;0100;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;04;1;4;037;00492;2;152
00492;03;1;02;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;1;2;2;1;1;2;1;1;1;1;2;1;2;0100;0100;0030;0000;0000;0013;0200;0040;0000;0000;0200;0090;0100;0000;0000;0000;000000;000000;000000;000000;000500;006200;000200;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;4;037;00492;2;152
00492;04;1;04;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;2;2;2;1;1;1;1;1;2;1;2;1;2;0000;0060;0063;0105;0080;0075;0360;0000;0040;0000;0000;0080;0000;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;4;037;00492;2;152
00492;05;1;04;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;1;2;2;1;2;2;1;1;1;1;2;1;2;0000;0100;0018;0025;0000;0000;0200;0000;0000;0000;0000;0090;0000;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;4;037;00492;2;152
00493;02;1;03;2; ; ;1;1;2;2;2;2;1;2; ; ;1;1;2;2;1;1;1;1;1;1;1;1;2;1;2;0300;0300;0020;0050;0060;0000;0600;0200;0080;0000;0300;0080;0000;0000;0000;1500;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;4;039;00493;4;113
00493;04;1;04;2; ; ;1;2;1;2;2;2;2;2; ; ;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;0300;0200;0050;0100;0100;0100;0300;0200;0050;0000;0000;0150;0000;0000;0000;0200;000000;021000;000000;000000;000300;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;4;039;00493;4;113
00493;05;1;03;2; ; ;1;1;2;2;2;2;1;2; ; ;1;1;1;2;1;1;1;1;1;1;1;1;2;1;2;0600;0600;0020;0025;0000;0000;0100;0100;0050;0000;0000;0060;0000;0000;0000;0450;000000;000000;000000;000000;000070;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;4;039;00493;4;113
00494;01;1;05;2; ; ;2; ; ; ; ; ; ;1;2; ;1;1;2;2;2;1;2;2;1;1;2;1;2;1;2;0400;0200;0120;0060;0060;0100;0250;0000;0050;0000;0000;0080;0000;0000;0000;0000;000000;000000;000000;000000;001800;000000;000000;000000;000000;1;002000;1;000700;2; ;2; ;2; ;2; ;01;000000;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;4;037;00494;2;145
00494;03;1;03;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;1;1;2;1;2;2;2;1;1;1;2;2;1;0200;0150;0060;0030;0100;0050;0300;0100;0050;0000;0080;0050;0030;0000;0000;0000;000000;000000;000000;000000;000000;000000;000080;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;4;037;00494;2;145
00494;04;1;03;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;1;2;1;1;1;1;1;1;1;1;2;1;2;0200;0100;0060;0000;0080;0090;0900;0000;0040;0000;0000;0060;0060;0000;0000;0000;000000;000000;000000;000000;005000;000000;002000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;01;000000;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;4;037;00494;2;145
00494;05;1;05;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;1;2;1;1;2;2;1;1;1;1;2;1;2;0100;0050;0105;0015;0000;0000;0000;0000;0000;0000;0000;0040;0012;0000;0000;0090;000000;000000;000000;000000;000100;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;03; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;4;037;00494;2;145
00495;01;1;01;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;2;2;2;1;2;2;2;2;1;1;2;1;2;0000;0000;0005;0000;0000;0000;0120;0000;0040;0000;0000;0027;0000;0000;0000;0000;000000;000000;000000;000000;000100;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;4;037;00495;2;132
00495;02;1;03;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;2;2;2;1;2;2;1;1;1;1;2;2;2;0100;0130;0070;0012;0047;0000;0300;0260;0000;0000;0000;0040;0017;0000;0000;0000;000010;000000;000000;000000;000200;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;4;037;00495;2;132
00495;03;1;02;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;2;1;2;1;2;2;1;1;1;1;2;2;2;0500;0300;0080;0100;0070;0100;0600;0100;0050;0000;0000;0090;0030;0000;0000;0000;000000;000060;000000;000000;000540;000000;000400;000000;000000;1;003200;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ; ; ; ; ; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;04;1;4;037;00495;2;132
00495;04;1;08;2; ; ;2; ; ; ; ; ; ;1;1;0400300013587001;1;2;2;2;2;1;2;2;1;1;1;1;2;1;2;0300;0200;0100;0100;0200;0100;0500;0300;0100;0000;0000;0060;0200;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;04;1;4;037;00495;2;132
00496;01;1;01;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;2;2;1;1;1;1;1;1;1;1;2;2;1;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0030;0100;0000;0000;1200;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;4;037;00496;2;161
00496;02;1;04;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;2;2;1;1;1;1;1;1;1;1;2;1;1;0300;0200;0020;0031;0019;0000;0130;0050;0019;0000;0000;0015;0025;0000;0000;0000;000000;000000;000000;000000;000560;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;02;001000;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;4;037;00496;2;161
00496;03;1;05;2; ; ;2; ; ; ; ; ; ;1;1;0400300013510201;1;1;2;2;2;1;1;1;1;2;1;1;2;1;2;0000;0050;0120;0000;0078;0040;0060;0122;0092;0000;0000;0090;0000;0000;0000;0000;000000;000000;000000;000000;000030;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;04;1;4;037;00496;2;161
00496;04;1;04;2; ; ;2; ; ; ; ; ; ;2; ; ;2;2;2;2;2;1;2;2;1;1;1;1;2;1;1;0040;0050;0020;0080;0060;0070;0900;0150;0050;0140;0600;0062;0100;0000;0000;6000;000000;003000;000000;000000;001500;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;4;037;00496;2;161
00496;05;1;05;2; ; ;2; ; ; ; ; ; ;1;2; ;1;1;2;1;2;1;2;2;1;2;1;1;2;1;2;0200;0400;0100;0000;0120;0080;0800;0300;0050;0150;0700;0040;0090;0200;0060;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;4;037;00496;2;161
00497;01;1;04;2; ; ;2; ; ; ; ; ; ;1;1;0400300013514801;1;1;2;1;1;1;1;2;1;1;1;1;1;1;2;0300;0300;0140;0050;0066;0060;0230;0285;0060;0000;0000;0100;0000;0220;0000;0000;000000;000000;000000;000050;000060;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;4;037;00497;2;131
00497;02;1;03;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;2;1;1;1;1;1;1;1;1;1;2;1;1;0200;0150;0000;0030;0050;0040;0070;0050;0000;0060;0200;0230;0100;0000;0000;0600;000000;000040;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;4;037;00497;2;131
00497;03;1;01;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;1;2;2;1;2;2;1;2;2;1;2;2;2;0000;0000;0000;0000;0000;0000;0050;0000;0020;0000;0000;0030;0150;0000;0250;0070;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;4;037;00497;2;131
00497;04;1;03;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;2;1;1;1;2;2;1;1;2;1;2;2;2;0000;0004;0085;0000;0040;0000;0000;0000;0045;0000;0000;0040;0000;0000;0070;0000;000000;000000;000000;000000;000500;000000;000500;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;04;1;4;037;00497;2;131
00497;05;1;07;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;2;1;2;1;2;2;1;1;1;1;2;1;2;0250;0250;0070;0020;0100;0220;0700;0300;0080;0000;0000;0300;0050;0000;0000;0500;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;04;1;4;037;00497;2;131
00324;04;1;02;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;1;2;2;1;2;2;1;2;1;1;2;2;2;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0040;0000;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;1;029;00324;2;166
00325;01;1;01;2; ; ;1;1;2;2;2;2;2;2; ; ;2;2;2;2;1;1;1;1;1;1;1;1;2;1;1;0200;0300;0000;0000;0050;0100;0500;0150;0070;0000;0000;0059;0000;0200;0000;2000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;1;031;00325;4;147
00325;02;1;01;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;0030;0020;0015;0030;0000;0020;0100;0050;0030;0000;0050;0040;0000;0100;0000;0200;000000;000000;000000;000800;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;1;031;00325;4;147
00325;03;1;03;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;1;1;2;1;1;1;1;1;1;1;2;2;1;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;1;031;00325;4;147
00325;04;1;04;2; ; ;1;1;2;2;2;2;1;2; ; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1000;1000;0100;0200;0600;0600;1000;1000;0100;0000;1000;0100;0000;0200;0000;1500;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;1;031;00325;4;147
00326;01;1;03;2; ; ;2; ; ; ; ; ; ;2; ; ;2;2;2;2;1;1;1;1;1;1;1;2;1;1;1;0100;0100;0050;0000;0050;0050;0300;0200;0030;0000;0000;0050;0000;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;1;031;00326;4;175
00326;03;1;03;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;1;2;1;1;1;1;2;1;1;1;2;1;1;0200;0250;0020;0020;0000;0000;0270;0000;0040;0000;0000;0060;0000;0200;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;1;031;00326;4;175
00326;04;1;03;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;0200;0100;0070;0030;0000;0000;0000;0000;0050;0000;0000;0080;0000;0000;0000;0000;000000;000000;000000;000000;000200;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;01;000000;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;1;031;00326;4;175
00326;05;1;03;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;0000;0000;0030;0000;0000;0000;0000;0000;0000;0000;0000;0060;0000;0200;0500;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;03; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;1;031;00326;4;175
00327;01;1;03;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;2;2;2;1;1;2;1;1;1;1;2;1;2;0300;0300;0070;0000;0030;0000;0400;0050;0000;0000;0000;0050;0000;0000;0140;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;02;000000;01; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;1;030;00327;3;135
00327;02;1;04;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;2;2;1;1;1;1;1;1;1;1;2;1;1;0150;0150;0030;0050;0050;0050;0400;0100;0000;0000;0000;0045;0040;0000;0000;0000;000000;000000;000000;000000;000000;000000;000120;000000;000000;1;002000;2; ;2; ;2; ;2; ;2; ;04;000000;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;03;1;1;030;00327;3;135
00327;04;1;06;2; ; ;2; ; ; ; ; ; ;1;1;030030013376202;1;1;2;2;2;1;1;2;2;2;1;1;2;2;2;0200;0200;0100;0100;0050;0050;0300;0100;0060;0000;0250;0050;0150;0200;0050;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;1;030;00327;3;135
00327;05;1;02;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;0300;0200;0070;0000;0030;0050;0250;0080;0000;0000;0000;0060;0000;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;1;030;00327;3;135
00328;01;1;04;2; ; ;2; ; ; ; ; ; ;1;1;0300300013132201;1;1;2;2;1;1;1;1;1;1;1;1;2;1;1;0300;0300;0060;0040;0050;0050;0500;0100;0060;0000;0000;0100;0000;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;1;030;00328;3;121
00328;02;1;03;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;2;2;2;1;2;2;1;1;2;1;2;2;2;0000;0100;0080;0000;0000;0000;0050;0030;0055;0000;0000;0010;0100;0100;0075;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;1;030;00328;3;121
00328;03;1;01;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;1;1;2;1;2;2;1;2;2;1;2;2;2;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;1;030;00328;3;121
00328;04;1;03;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;2;2;1;1;1;1;1;1;1;1;2;1;1;0000;0000;0075;0020;0050;0000;0100;0000;0065;0000;0000;0052;0000;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;1;030;00328;3;121
00328;05;1;02;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;2;2;2;1;1;1;2;1;1;1;2;2;2;0200;0200;0050;0050;0200;0000;0200;0200;0000;0100;0000;0050;0000;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;1;030;00328;3;121
00329;01;1;03;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;2;2;2;1;2;2;1;1;1;1;2;2;1;9999;9999;0060;9999;9999;9999;9999;9999;9999;9999;9999;9999;0100;9999;9999;9999;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;1;029;00329;2;129
00329;02;1;03;2; ; ;2; ; ; ; ; ; ;1;1;0;2;2;2;2;2;1;2;2;2;1;1;1;2;2;2;0000;0000;0200;0000;0000;0000;0000;0000;0010;0000;0000;0026;0000;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;1;029;00329;2;129
00329;03;1;04;2; ; ;2; ; ; ; ; ; ;1;1;93981040690101;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;0600;0500;0080;0030;0000;0000;0400;0090;0054;0000;0000;0000;0099;0000;0210;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;1;029;00329;2;129
00329;04;1;06;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;1;1;2;1;2;1;1;1;1;1;1;2;2;0055;0055;0160;0000;0000;0064;0300;0120;0110;0000;0000;0032;0000;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;1;000800;2; ;1;001900;2; ;2; ;2; ;00; ;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;1;029;00329;2;129
00329;05;1;03;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;1;2;1;2;2;2;1;1;1;1;2;2;2;0000;0200;0020;0025;0035;0040;0150;0050;0060;0000;0000;0013;0000;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;03;1;1;029;00329;2;129
00330;01;1;03;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;1;1;2;1;1;2;1;1;1;1;2;1;1;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;90;000000;02;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;1;029;00330;2;137
00330;02;1;04;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;1;2;2;1;2;2;1;1;1;1;2;1;1;0150;0100;0119;0000;0020;0040;0400;0070;0060;0000;0200;0050;0050;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;1;029;00330;2;137
00384;17;1;03;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;2;2;2;1;1;2;2;1;1;1;2;1;1;0080;0080;0040;0000;0050;0050;0500;0050;0050;0000;0000;0030;0000;0000;0000;0200;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;1;006000;00; ;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;1;022;00384;2;153
00384;18;1;02;2; ; ;1;1;2;2;2;2;2;2; ; ;1;2;1;2;1;1;1;1;1;1;1;1;2;1;1;0200;0200;0027;0030;0100;0260;0130;0150;0060;0100;0130;0052;0070;0000;0000;0000;000000;000000;000000;000000;000000;000000;006000;000000;000000;2; ;2; ;1;034800;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;1;022;00384;2;153
00384;19;1;05;2; ; ;2; ; ; ; ; ; ;1;1;0300800540383302;1;2;2;2;1;1;1;1;1;1;1;1;2;1;1;0150;0200;0050;0000;0037;0025;0150;0054;0060;0000;0000;0087;0060;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;1;022;00384;2;153
00384;20;1;05;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;0400;0200;0100;0300;0100;0000;1000;0300;0150;0000;2000;0100;0280;0600;0500;0000;000000;000800;000000;005000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;1;022;00384;2;153
00385;01;1;04;2; ; ;1;1;1;2;2;2;2;2; ; ;1;1;2;2;1;1;1;1;1;1;1;1;2;1;2;0500;0500;0120;0200;0150;0077;0400;0240;0080;0100;0000;0030;0060;0000;0000;0500;000000;000000;000000;001300;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;02;000000;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;03;1;1;023;00385;3;143
00385;03;1;04;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;2;2;1;1;1;2;1;1;1;1;2;1;1;0100;0200;0000;0000;0020;0020;0200;0200;0050;0000;0400;0100;0000;0500;0000;0000;000000;000000;000000;000000;004500;002700;000000;000000;000000;1;080000;2; ;2; ;2; ;2; ;2; ;23;005000;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;1;023;00385;3;143
